Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term (Y),Interest_Type,Interest,APRC,Mortgage_Loan_Amt,Mortgage_Down_Payment,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Fixed_Rate_Term,Source
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,15YMV,2Year Fixed,0.0,Offline,15.0,Variable,1.99%,4.3%,360000.0,20%,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,15YMV,2Year Fixed,0.0,Offline,15.0,Variable,2.64%,4.2%,360000.0,20%,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,15YMV,5Year Fixed,0.0,Offline,15.0,Variable,2.79%,3.8%,360000.0,20%,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,15YMV,5Year Fixed,0.0,Offline,15.0,Variable,3.04%,3.6%,360000.0,20%,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,25YMV,2Year Fixed,0.0,Offline,25.0,Variable,1.99%,4.3%,360000.0,20%,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,25YMV,2Year Fixed,0.0,Offline,25.0,Variable,2.64%,4.2%,360000.0,20%,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,25YMV,5Year Fixed,0.0,Offline,25.0,Variable,2.79%,3.8%,360000.0,20%,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,25YMV,5Year Fixed,0.0,Offline,25.0,Variable,3.04%,3.6%,360000.0,20%,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,2Year Fixed,0.0,Offline,30.0,Variable,1.99%,4.3%,360000.0,20%,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,2Year Fixed,0.0,Offline,30.0,Variable,2.64%,4.2%,360000.0,20%,New Purchase,Primary Residence,Principal + Interest,2.0,moneysupermarket.com
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,5Year Fixed,0.0,Offline,30.0,Variable,2.79%,3.8%,360000.0,20%,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,30YMV,5Year Fixed,0.0,Offline,30.0,Variable,3.04%,3.6%,360000.0,20%,New Purchase,Primary Residence,Principal + Interest,5.0,moneysupermarket.com
