Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term (Y),Interest_Type,Interest,APRC,Mortgage_Loan_Amt,Mortgage_Down_Payment,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Fixed_Rate_Term,Source
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,2.94%,4.2%,360000,25%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate,,Offline,10.0,Variable,1.79%,4.5%,72000,25%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,2.54%,4.6%,72000,25%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate,,Offline,10.0,Variable,2.59%,4.2%,72000,25%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,2.94%,4.2%,72000,25%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate,,Offline,10.0,Variable,1.79%,4.5%,216000,25%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,2.54%,4.6%,216000,25%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate,,Offline,10.0,Variable,2.59%,4.2%,216000,25%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,2.94%,4.2%,216000,25%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate,,Offline,10.0,Variable,1.79%,4.5%,360000,25%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,2.54%,4.6%,360000,25%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate,,Offline,10.0,Variable,2.59%,4.2%,360000,25%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,2.94%,4.2%,360000,25%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate,,Offline,10.0,Variable,1.79%,4.5%,72000,25%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,2.54%,4.6%,72000,25%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate,,Offline,10.0,Variable,2.59%,4.2%,72000,25%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,2.94%,4.2%,72000,25%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate,,Offline,10.0,Variable,1.79%,4.5%,216000,25%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,2.54%,4.6%,216000,25%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate,,Offline,10.0,Variable,2.59%,4.2%,216000,25%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,2.94%,4.2%,216000,25%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate,,Offline,10.0,Variable,1.79%,4.5%,360000,25%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,2.54%,4.6%,360000,25%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate,,Offline,10.0,Variable,2.59%,4.2%,360000,25%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Clydesdale Bank,CYBG,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Rate - Fee Offer,,Offline,10.0,Variable,2.94%,4.2%,360000,25%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,10YMF,2 year Fixed LTV 75 to 80,,Offline,10.0,Variable,2.54% ,3.9%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,10YMF,2 year Fixed LTV 80 to 85,,Offline,10.0,Variable,2.65% ,3.9%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,10YMF,5 year Fixed LTV 75 to 80,,Offline,10.0,Variable,2.62% ,3.6%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,10YMF,5 year Fixed LTV 80 to 85,,Offline,10.0,Variable,2.73% ,3.6%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,15YMF,2 year Fixed LTV 75 to 80,,Offline,15.0,Variable,2.54% ,3.9%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,15YMF,2 year Fixed LTV 80 to 85,,Offline,15.0,Variable,2.65% ,3.9%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,15YMF,5 year Fixed LTV 75 to 80,,Offline,15.0,Variable,2.62% ,3.6%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,15YMF,5 year Fixed LTV 80 to 85,,Offline,15.0,Variable,2.73% ,3.6%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,25YMF,2 year Fixed LTV 75 to 80,,Offline,25.0,Variable,2.54% ,3.9%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,25YMF,2 year Fixed LTV 80 to 85,,Offline,25.0,Variable,2.65% ,3.9%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,25YMF,5 year Fixed LTV 75 to 80,,Offline,25.0,Variable,2.62% ,3.6%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,25YMF,5 year Fixed LTV 80 to 85,,Offline,25.0,Variable,2.73% ,3.6%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,2 year Fixed LTV 75 to 80,,Offline,30.0,Variable,2.54% ,3.9%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,2 year Fixed LTV 80 to 85,,Offline,30.0,Variable,2.65% ,3.9%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,5 year Fixed LTV 75 to 80,,Offline,30.0,Variable,2.62% ,3.6%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,5 year Fixed LTV 80 to 85,,Offline,30.0,Variable,2.73% ,3.6%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,10YMF,2 year Fixed LTV 75 to 80,,Offline,10.0,Variable,2.05% ,3.8%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,10YMF,2 year Fixed LTV 80 to 85,,Offline,10.0,Variable,2.16% ,3.9%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,10YMF,2 year Fixed LTV 75 to 80,,Offline,10.0,Variable,2.54% ,3.9%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,10YMF,2 year Fixed LTV 80 to 85,,Offline,10.0,Variable,2.65% ,3.9%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,10YMF,5 year Fixed LTV 75 to 80,,Offline,10.0,Variable,2.14% ,3.5%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,10YMF,5 year Fixed LTV 80 to 85,,Offline,10.0,Variable,2.45% ,3.6%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,10YMF,5 year Fixed LTV 75 to 80,,Offline,10.0,Variable,2.62% ,3.6%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,10YMF,5 year Fixed LTV 80 to 85,,Offline,10.0,Variable,2.73% ,3.6%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,15YMF,2 year Fixed LTV 75 to 80,,Offline,15.0,Variable,2.05% ,3.8%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,15YMF,2 year Fixed LTV 80 to 85,,Offline,15.0,Variable,2.16% ,3.9%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,15YMF,2 year Fixed LTV 75 to 80,,Offline,15.0,Variable,2.54% ,3.9%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,15YMF,2 year Fixed LTV 80 to 85,,Offline,15.0,Variable,2.65% ,3.9%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,15YMF,5 year Fixed LTV 75 to 80,,Offline,15.0,Variable,2.14% ,3.5%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,15YMF,5 year Fixed LTV 80 to 85,,Offline,15.0,Variable,2.45% ,3.6%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,15YMF,5 year Fixed LTV 75 to 80,,Offline,15.0,Variable,2.62% ,3.6%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,15YMF,5 year Fixed LTV 80 to 85,,Offline,15.0,Variable,2.73% ,3.6%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,25YMF,2 year Fixed LTV 75 to 80,,Offline,25.0,Variable,2.05% ,3.8%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,25YMF,2 year Fixed LTV 80 to 85,,Offline,25.0,Variable,2.16% ,3.9%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,25YMF,2 year Fixed LTV 75 to 80,,Offline,25.0,Variable,2.54% ,3.9%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,25YMF,2 year Fixed LTV 80 to 85,,Offline,25.0,Variable,2.65% ,3.9%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,25YMF,5 year Fixed LTV 75 to 80,,Offline,25.0,Variable,2.14% ,3.5%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,25YMF,5 year Fixed LTV 80 to 85,,Offline,25.0,Variable,2.45% ,3.6%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,25YMF,5 year Fixed LTV 75 to 80,,Offline,25.0,Variable,2.62% ,3.6%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,25YMF,5 year Fixed LTV 80 to 85,,Offline,25.0,Variable,2.73% ,3.6%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,2 year Fixed LTV 75 to 80,,Offline,30.0,Variable,2.05% ,3.8%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,2 year Fixed LTV 80 to 85,,Offline,30.0,Variable,2.16% ,3.9%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,2 year Fixed LTV 75 to 80,,Offline,30.0,Variable,2.54% ,3.9%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,2 year Fixed LTV 80 to 85,,Offline,30.0,Variable,2.65% ,3.9%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,5 year Fixed LTV 75 to 80,,Offline,30.0,Variable,2.14% ,3.5%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,5 year Fixed LTV 80 to 85,,Offline,30.0,Variable,2.45% ,3.6%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,5 year Fixed LTV 75 to 80,,Offline,30.0,Variable,2.62% ,3.6%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,5 year Fixed LTV 80 to 85,,Offline,30.0,Variable,2.73% ,3.6%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,10YMF,2 year Fixed LTV 75 to 80,,Offline,10.0,Variable,1.58% ,3.8%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,10YMF,2 year Fixed LTV 80 to 85,,Offline,10.0,Variable,1.7% ,3.8%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,10YMF,2 year Fixed LTV 75 to 80,,Offline,10.0,Variable,2.54% ,3.9%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,10YMF,2 year Fixed LTV 80 to 85,,Offline,10.0,Variable,2.65% ,3.9%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,10YMF,5 year Fixed LTV 75 to 80,,Offline,10.0,Variable,2.04% ,3.5%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,10YMF,5 year Fixed LTV 80 to 85,,Offline,10.0,Variable,2.39% ,3.6%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,10YMF,5 year Fixed LTV 75 to 80,,Offline,10.0,Variable,2.62% ,3.6%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,10YMF,5 year Fixed LTV 80 to 85,,Offline,10.0,Variable,2.73% ,3.6%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,15YMF,2 year Fixed LTV 75 to 80,,Offline,15.0,Variable,1.58% ,3.8%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,15YMF,2 year Fixed LTV 80 to 85,,Offline,15.0,Variable,1.7% ,3.8%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,15YMF,2 year Fixed LTV 75 to 80,,Offline,15.0,Variable,2.54% ,3.9%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,15YMF,2 year Fixed LTV 80 to 85,,Offline,15.0,Variable,2.65% ,3.9%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,15YMF,5 year Fixed LTV 75 to 80,,Offline,15.0,Variable,2.04% ,3.5%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,15YMF,5 year Fixed LTV 80 to 85,,Offline,15.0,Variable,2.39% ,3.6%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,15YMF,5 year Fixed LTV 75 to 80,,Offline,15.0,Variable,2.62% ,3.6%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,15YMF,5 year Fixed LTV 80 to 85,,Offline,15.0,Variable,2.73% ,3.6%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,25YMF,2 year Fixed LTV 75 to 80,,Offline,25.0,Variable,1.58% ,3.8%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,25YMF,2 year Fixed LTV 80 to 85,,Offline,25.0,Variable,1.7% ,3.8%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,25YMF,2 year Fixed LTV 75 to 80,,Offline,25.0,Variable,2.54% ,3.9%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,25YMF,2 year Fixed LTV 80 to 85,,Offline,25.0,Variable,2.65% ,3.9%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,25YMF,5 year Fixed LTV 75 to 80,,Offline,25.0,Variable,2.04% ,3.5%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,25YMF,5 year Fixed LTV 80 to 85,,Offline,25.0,Variable,2.39% ,3.6%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,25YMF,5 year Fixed LTV 75 to 80,,Offline,25.0,Variable,2.62% ,3.6%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,25YMF,5 year Fixed LTV 80 to 85,,Offline,25.0,Variable,2.73% ,3.6%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,2 year Fixed LTV 75 to 80,,Offline,30.0,Variable,1.58% ,3.8%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,2 year Fixed LTV 80 to 85,,Offline,30.0,Variable,1.7% ,3.8%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,2 year Fixed LTV 75 to 80,,Offline,30.0,Variable,2.54% ,3.9%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,2 year Fixed LTV 80 to 85,,Offline,30.0,Variable,2.65% ,3.9%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,5 year Fixed LTV 75 to 80,,Offline,30.0,Variable,2.04% ,3.5%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,5 year Fixed LTV 80 to 85,,Offline,30.0,Variable,2.39% ,3.6%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,5 year Fixed LTV 75 to 80,,Offline,30.0,Variable,2.62% ,3.6%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,Halifax,Private,GBP,Bank,Mortgages,Mortgages,30YMF,5 year Fixed LTV 80 to 85,,Offline,30.0,Variable,2.73% ,3.6%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
 2018-06-05,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Term Tracker Standard,,Offline,10.0,Variable,1.39%,3.3%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Standard,,Offline,10.0,Variable,1.54%,3.3%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,10YMV,3 Year Fixed Standard,,Offline,10.0,Variable,1.89%,3.1%,72000,20%,New Purchase,Primary Residence,Principal + Interest,3.0,Bank Website
 2018-06-05,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,10YMV,2 Year Fixed Fee Saver,,Offline,10.0,Variable,1.94%,3.2%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2.0,Bank Website
 2018-06-05,UK,London,HSBC,HSBA,GBP,Bank,Mortgages,Mortgages,10YMV,5 Year Fixed Standard,,Offline,10.0,Variable,2.04%,2.8%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5.0,Bank Website
